,HasName,OutcomeType,IsCat,IsFemale,AgeuponOutcome,IsIntact
703,1,Return_to_owner,0,0,0.2,0
704,1,Adoption,0,1,0.2,0
705,1,Euthanasia,1,0,15.0,0
706,1,Return_to_owner,0,0,8.0,0
707,0,Transfer,1,1,1.0,1
708,1,Adoption,1,1,0.2,0
709,1,Adoption,1,0,1.0,0
710,1,Transfer,0,0,2.0,0
711,1,Transfer,1,0,0.1,1
712,1,Return_to_owner,0,0,0.2,1
713,0,Transfer,1,1,0.1,1
714,1,Transfer,1,1,0.2,0
715,1,Transfer,0,0,9.0,0
716,1,Return_to_owner,0,1,7.0,0
717,1,Return_to_owner,0,1,6.0,0
718,1,Transfer,1,0,10.0,0
719,1,Adoption,1,1,0.2,0
720,1,Adoption,1,1,8.0,0
721,1,Return_to_owner,0,1,0.8,0
722,0,Euthanasia,1,0,3.0,1
723,1,Adoption,0,0,0.7,0
724,0,Transfer,1,0,0.1,1
725,1,Transfer,0,0,0.8,0
726,0,Transfer,1,0,0.0,1
727,1,Adoption,0,0,0.8,0
728,1,Euthanasia,0,0,11.0,0
729,1,Adoption,0,0,1.0,0
730,1,Transfer,0,0,5.0,0
731,1,Adoption,0,0,2.0,0
732,1,Transfer,0,1,5.0,1
733,1,Return_to_owner,1,0,1.0,0
734,1,Transfer,0,1,3.0,0
735,1,Adoption,0,1,1.0,0
736,1,Transfer,1,0,0.1,1
737,0,Adoption,1,0,2.0,0
738,0,Transfer,0,-1,0.0,-1
739,1,Adoption,0,1,1.0,0
740,1,Euthanasia,0,0,12.0,0
741,0,Transfer,0,1,0.1,1
742,1,Adoption,0,1,2.0,0
743,0,Transfer,0,1,1.0,0
744,1,Adoption,0,0,1.0,0
745,1,Transfer,0,1,2.0,1
746,1,Adoption,0,0,1.0,0
747,0,Adoption,1,0,0.5,0
748,1,Adoption,0,1,0.2,0
749,1,Adoption,1,0,0.2,0
750,1,Return_to_owner,0,1,2.0,1
751,1,Transfer,0,0,0.4,1
752,1,Return_to_owner,0,0,2.0,0
753,0,Transfer,1,0,1.0,1
754,0,Transfer,1,1,2.0,1
755,1,Transfer,1,1,1.0,0
756,1,Adoption,1,1,0.2,0
757,1,Adoption,1,1,2.0,0
758,1,Return_to_owner,1,0,3.0,0
759,1,Adoption,1,1,0.5,0
760,0,Transfer,0,1,0.1,1
761,0,Transfer,1,0,0.0,1
762,1,Adoption,0,0,0.2,0
763,1,Return_to_owner,1,0,3.0,0
764,1,Transfer,1,0,0.1,1
765,1,Adoption,1,0,0.3,0
766,1,Transfer,0,1,2.0,1
767,1,Adoption,1,1,0.2,0
768,0,Transfer,1,1,0.1,1
769,1,Transfer,1,0,0.2,0
770,1,Transfer,0,0,2.0,0
771,1,Euthanasia,0,0,11.0,0
772,1,Adoption,1,1,0.2,0
773,1,Adoption,0,1,0.8,0
774,1,Adoption,0,0,2.0,0
775,0,Transfer,1,1,0.2,1
776,1,Transfer,0,0,2.0,0
777,1,Return_to_owner,0,1,7.0,0
778,0,Adoption,1,1,0.2,0
779,1,Euthanasia,0,1,1.0,0
780,1,Adoption,0,0,6.0,0
781,0,Transfer,1,-1,0.0,-1
782,1,Return_to_owner,0,0,0.3,0
783,1,Transfer,0,0,6.0,0
784,1,Adoption,0,1,4.0,0
785,1,Transfer,0,1,1.0,1
786,1,Adoption,0,0,1.0,0
787,0,Euthanasia,1,0,1.0,1
788,1,Adoption,0,1,0.2,0
789,0,Transfer,0,0,0.2,0
790,1,Euthanasia,0,0,5.0,0
791,1,Adoption,0,0,2.0,0
792,1,Return_to_owner,0,0,2.0,0
793,1,Transfer,0,1,2.0,0
794,1,Adoption,0,0,3.0,0
795,1,Return_to_owner,0,1,1.0,0
796,1,Transfer,0,1,4.0,0
797,1,Adoption,0,0,2.0,0
798,0,Transfer,1,0,0.1,1
799,1,Return_to_owner,0,0,1.0,0
800,1,Return_to_owner,0,1,2.0,0
801,0,Adoption,0,1,1.0,0
802,0,Transfer,1,-1,0.0,-1
803,0,Transfer,1,1,1.0,1
804,1,Adoption,1,0,0.4,0
805,1,Euthanasia,0,0,2.0,0
806,0,Transfer,0,1,0.2,1
807,1,Return_to_owner,0,1,2.0,0
808,0,Transfer,1,0,2.0,1
809,0,Transfer,1,-1,4.0,-1
810,1,Return_to_owner,0,0,11.0,0
811,0,Transfer,0,0,0.3,1
812,1,Adoption,0,0,2.0,0
813,0,Transfer,1,1,0.0,1
814,1,Return_to_owner,0,1,6.0,0
815,0,Adoption,1,0,0.3,0
816,1,Transfer,0,1,4.0,0
817,1,Adoption,0,1,4.0,0
818,0,Transfer,0,0,0.2,1
819,0,Adoption,1,0,0.2,0
820,1,Return_to_owner,0,0,2.0,0
821,1,Adoption,0,1,3.0,0
822,1,Transfer,1,0,0.1,1
823,1,Return_to_owner,0,1,2.0,0
824,1,Adoption,0,0,2.0,0
825,0,Adoption,1,0,0.2,0
826,1,Transfer,0,0,3.0,0
827,1,Transfer,0,0,11.0,0
828,1,Return_to_owner,0,0,2.0,0
829,1,Euthanasia,0,0,7.0,1
830,1,Adoption,0,0,1.0,0
831,1,Return_to_owner,0,0,7.0,1
832,0,Transfer,0,0,0.0,1
833,1,Transfer,1,1,4.0,0
834,0,Transfer,1,0,0.0,1
835,1,Adoption,1,0,0.2,0
836,1,Transfer,1,1,1.0,1
837,1,Transfer,0,0,2.0,0
838,0,Euthanasia,1,0,4.0,0
839,1,Adoption,0,0,10.0,0
840,1,Transfer,0,0,2.0,0
841,1,Transfer,0,1,2.0,1
842,1,Adoption,0,0,0.2,0
843,1,Transfer,0,1,1.0,1
844,0,Transfer,0,1,0.4,1
845,0,Transfer,1,0,3.0,1
846,1,Adoption,0,1,4.0,0
847,1,Adoption,1,0,0.2,0
848,1,Adoption,0,0,0.1,0
849,1,Euthanasia,1,0,0.2,1
850,1,Euthanasia,0,0,2.0,0
851,1,Adoption,0,0,1.0,0
852,1,Transfer,0,0,3.0,1
853,1,Adoption,0,1,1.0,0
854,1,Adoption,0,0,0.7,0
855,1,Adoption,0,0,0.4,0
856,1,Return_to_owner,0,1,2.0,0
857,1,Adoption,0,1,2.0,0
858,1,Adoption,0,1,5.0,0
859,1,Return_to_owner,0,1,5.0,0
860,1,Euthanasia,0,0,1.0,0
861,1,Adoption,0,0,0.2,0
862,0,Transfer,1,-1,3.0,-1
863,0,Transfer,1,1,0.0,1
864,1,Adoption,0,0,0.1,0
865,1,Return_to_owner,0,0,4.0,0
866,1,Adoption,0,0,0.8,0
867,1,Return_to_owner,1,0,0.5,0
868,1,Adoption,0,1,2.0,0
869,1,Adoption,0,0,5.0,0
870,0,Transfer,1,-1,0.0,-1
871,1,Return_to_owner,0,0,8.0,0
872,0,Adoption,0,1,0.1,0
873,1,Return_to_owner,0,1,1.0,0
874,1,Transfer,1,1,0.1,1
875,1,Adoption,1,1,2.0,0
876,1,Return_to_owner,1,0,8.0,0
877,0,Transfer,1,1,0.1,1
878,1,Transfer,1,0,0.2,1
879,1,Adoption,1,0,0.8,0
880,0,Transfer,0,0,0.3,1
881,1,Return_to_owner,0,0,12.0,0
882,1,Adoption,1,0,1.0,0
883,1,Adoption,0,1,8.0,0
884,1,Adoption,1,1,0.2,0
885,1,Adoption,0,1,0.1,0
886,0,Transfer,1,1,0.0,1
887,0,Transfer,1,1,0.0,1
888,1,Adoption,1,1,0.3,0
889,1,Adoption,1,0,0.2,0
890,1,Adoption,0,1,1.0,0
891,1,Return_to_owner,0,0,1.0,0
892,1,Return_to_owner,0,1,3.0,0
893,0,Transfer,0,1,0.1,1
894,1,Adoption,0,1,4.0,0
895,1,Transfer,1,1,1.0,0
896,0,Transfer,0,-1,0.4,-1
897,1,Adoption,0,0,0.5,0
898,1,Transfer,0,0,0.8,0
899,1,Return_to_owner,0,1,3.0,0
900,1,Return_to_owner,0,0,2.0,0
901,1,Return_to_owner,0,1,2.0,0
902,1,Adoption,0,1,0.9,0
903,1,Transfer,1,1,0.1,1
904,1,Adoption,1,0,0.2,0
905,1,Transfer,1,0,0.2,0
906,1,Return_to_owner,0,1,5.0,0
907,1,Adoption,1,0,8.0,0
908,1,Adoption,1,1,1.0,0
909,1,Transfer,0,0,5.0,0
910,0,Transfer,1,1,1.0,1
911,1,Return_to_owner,0,0,1.0,1
912,1,Adoption,1,0,0.2,0
913,1,Transfer,0,1,4.0,0
914,1,Adoption,0,0,2.0,0
915,1,Adoption,1,1,2.0,0
916,1,Adoption,0,0,0.2,0
917,1,Adoption,1,0,0.3,0
918,0,Adoption,1,0,0.2,0
919,1,Adoption,0,0,1.0,0
920,1,Transfer,1,0,0.1,1
921,1,Return_to_owner,0,0,4.0,0
922,1,Return_to_owner,0,0,2.0,0
923,1,Adoption,1,1,0.8,0
924,0,Euthanasia,0,1,10.0,1
925,1,Transfer,0,1,10.0,1
926,0,Adoption,0,1,5.0,0
927,1,Adoption,0,0,3.0,0
928,1,Adoption,1,0,0.2,0
929,0,Transfer,1,1,0.1,1
930,1,Transfer,0,1,3.0,0
931,0,Died,0,0,0.1,1
932,1,Adoption,0,1,0.3,0
933,1,Return_to_owner,0,0,5.0,0
934,0,Adoption,1,0,0.2,0
935,1,Adoption,0,0,0.5,0
936,1,Adoption,0,0,0.2,0
937,0,Transfer,0,1,2.0,0
938,1,Transfer,0,1,5.0,1
939,0,Transfer,0,0,1.0,1
940,1,Adoption,0,0,2.0,0
941,1,Adoption,0,0,5.0,0
942,0,Transfer,1,-1,0.0,-1
943,1,Adoption,1,0,7.0,0
944,1,Adoption,1,0,0.2,0
945,1,Adoption,0,1,0.2,0
946,1,Adoption,1,1,0.2,0
947,1,Adoption,0,1,4.0,0
948,1,Adoption,1,0,0.2,0
949,0,Transfer,1,-1,1.0,-1
950,0,Transfer,1,0,0.0,1
951,1,Transfer,0,0,2.0,1
952,0,Transfer,0,1,1.0,0
953,1,Adoption,1,0,0.2,0
954,1,Adoption,1,1,0.1,0
955,1,Adoption,1,0,0.2,0
956,0,Transfer,1,0,0.2,1
957,0,Transfer,0,1,0.2,1
958,1,Transfer,0,0,1.0,0
959,1,Transfer,0,0,0.8,0
960,1,Adoption,0,1,5.0,0
961,1,Adoption,0,0,0.8,0
962,1,Transfer,1,0,5.0,0
963,1,Transfer,0,0,1.0,0
964,1,Adoption,1,1,2.0,0
965,1,Transfer,0,1,5.0,0
966,1,Return_to_owner,0,0,2.0,0
967,1,Return_to_owner,0,0,3.0,0
968,1,Adoption,0,1,0.2,1
969,1,Transfer,1,0,0.4,0
970,1,Adoption,0,0,2.0,0
971,0,Died,1,-1,0.0,-1
972,1,Return_to_owner,0,0,0.6,0
973,1,Adoption,1,1,0.2,0
974,1,Adoption,0,1,6.0,0
975,1,Adoption,0,1,4.0,0
976,1,Adoption,1,1,3.0,0
977,1,Transfer,0,0,1.0,0
978,0,Adoption,0,0,0.3,0
979,1,Transfer,1,1,5.0,1
980,0,Transfer,0,0,0.1,1
981,0,Transfer,1,1,2.0,1
982,1,Adoption,1,1,1.0,0
983,0,Adoption,1,1,0.3,0
984,1,Transfer,0,0,0.8,0
985,1,Return_to_owner,0,1,12.0,0
986,0,Transfer,1,-1,0.0,-1
987,1,Transfer,0,0,6.0,0
988,1,Return_to_owner,1,1,4.0,0
989,1,Return_to_owner,0,0,6.0,0
990,1,Transfer,1,0,5.0,0
991,0,Transfer,1,0,0.3,0
992,1,Adoption,0,1,3.0,0
993,1,Adoption,0,1,2.0,0
994,0,Transfer,0,0,15.0,1
995,1,Transfer,1,1,1.0,0
996,1,Transfer,1,0,2.0,0
997,0,Euthanasia,1,-1,0.3,-1
998,0,Transfer,1,1,0.0,1
999,1,Adoption,0,1,0.4,0
1000,0,Transfer,1,1,1.0,1
1001,1,Return_to_owner,0,0,2.0,0
1002,1,Transfer,1,0,0.1,1
1003,1,Adoption,1,1,0.2,0
1004,0,Transfer,0,0,0.1,1
1005,0,Transfer,1,0,0.0,1
1006,0,Adoption,0,0,0.8,0
1007,1,Adoption,0,1,0.1,0
1008,1,Adoption,1,1,3.0,0
1009,1,Transfer,0,0,1.0,0
1010,1,Adoption,0,0,0.6,0
1011,0,Transfer,1,0,7.0,0
1012,1,Adoption,0,0,5.0,0
1013,1,Return_to_owner,1,1,3.0,0
1014,1,Adoption,0,1,4.0,0
1015,0,Transfer,1,1,0.1,1
1016,1,Return_to_owner,1,1,1.0,0
1017,1,Adoption,0,1,2.0,0
1018,0,Transfer,1,-1,0.0,-1
1019,1,Transfer,0,1,0.5,0
1020,1,Adoption,0,0,2.0,0
1021,1,Return_to_owner,0,0,1.0,0
1022,1,Euthanasia,1,0,0.1,1
1023,0,Adoption,1,1,0.1,0
1024,0,Transfer,1,-1,0.0,-1
1025,1,Adoption,1,1,0.2,0
1026,1,Adoption,0,1,2.0,0
1027,1,Adoption,0,1,0.2,0
1028,1,Return_to_owner,0,0,0.4,1
1029,1,Transfer,0,0,1.0,1
1030,1,Return_to_owner,0,1,15.0,0
1031,1,Return_to_owner,0,1,2.0,0
1032,1,Return_to_owner,0,0,1.0,0
1033,1,Adoption,0,0,0.2,0
1034,1,Adoption,1,1,0.4,0
1035,1,Transfer,0,1,4.0,0
1036,0,Transfer,1,1,0.8,0
1037,1,Adoption,1,1,0.2,0
1038,1,Transfer,1,0,0.1,1
1039,1,Adoption,0,1,0.2,0
1040,0,Transfer,1,0,0.4,0
1041,1,Adoption,0,0,5.0,0
1042,1,Adoption,0,0,0.2,0
1043,1,Adoption,0,0,4.0,0
1044,1,Adoption,0,1,0.5,0
1045,0,Adoption,0,1,0.2,0
1046,0,Transfer,0,1,0.2,0
1047,0,Transfer,1,1,0.1,1
1048,1,Transfer,1,0,3.0,0
1049,1,Transfer,0,1,2.0,0
1050,1,Return_to_owner,0,1,12.0,0
1051,1,Return_to_owner,0,0,8.0,0
1052,1,Adoption,0,0,1.0,0
1053,1,Adoption,1,0,0.2,0
1054,1,Return_to_owner,0,1,14.0,0
1055,0,Transfer,1,-1,2.0,-1
1056,0,Adoption,1,1,0.5,0
1057,1,Return_to_owner,1,1,2.0,0
1058,0,Transfer,1,-1,0.1,-1
1059,1,Return_to_owner,0,0,2.0,0
1060,1,Adoption,1,1,0.2,0
1061,0,Adoption,0,0,0.2,0
1062,1,Adoption,1,1,0.2,0
1063,1,Transfer,0,0,4.0,1
1064,1,Return_to_owner,0,0,1.0,0
1065,1,Transfer,0,0,12.0,0
1066,1,Return_to_owner,1,0,0.4,0
1067,0,Adoption,0,0,1.0,0
1068,0,Transfer,1,-1,0.3,-1
1069,1,Return_to_owner,0,0,0.8,0
1070,0,Transfer,1,-1,0.0,-1
1071,1,Transfer,1,0,1.0,0
1072,1,Adoption,0,0,2.0,0
1073,1,Adoption,1,0,0.2,0
1074,1,Transfer,1,1,1.0,1
1075,1,Euthanasia,0,0,3.0,0
1076,1,Adoption,0,1,1.0,0
1077,1,Transfer,0,0,4.0,0
1078,1,Adoption,0,0,0.2,0
1079,0,Adoption,1,0,0.2,0
1080,0,Adoption,0,1,0.2,0
1081,0,Transfer,0,-1,0.0,-1
1082,1,Adoption,1,0,0.2,0
1083,0,Return_to_owner,1,1,2.0,1
1084,1,Transfer,1,1,0.2,0
1085,1,Transfer,0,1,3.0,0
1086,1,Adoption,1,0,1.0,0
1087,0,Transfer,0,0,2.0,1
1088,1,Adoption,0,1,5.0,0
1089,1,Adoption,0,1,8.0,0
1090,1,Transfer,0,0,2.0,0
1091,1,Transfer,1,0,5.0,0
1092,1,Adoption,1,0,0.4,0
1093,0,Euthanasia,1,-1,0.1,-1
1094,1,Adoption,1,1,0.2,0
1095,1,Adoption,1,1,0.2,0
1096,0,Transfer,1,-1,0.2,-1
1097,1,Adoption,1,0,0.2,0
1098,1,Return_to_owner,0,0,1.0,0
1099,1,Adoption,0,1,2.0,0
1100,1,Return_to_owner,0,0,7.0,0
1101,0,Transfer,1,0,0.1,1
1102,1,Return_to_owner,0,1,2.0,0
1103,1,Adoption,0,1,1.0,0
1104,1,Transfer,0,0,7.0,1
1105,1,Adoption,1,1,0.2,0
1106,1,Adoption,0,1,0.8,0
1107,1,Return_to_owner,0,0,1.0,0
1108,1,Return_to_owner,0,0,6.0,0
1109,1,Adoption,0,0,2.0,0
1110,1,Adoption,1,0,8.0,0
1111,0,Transfer,1,0,0.1,1
1112,1,Transfer,0,0,1.0,0
1113,0,Transfer,1,0,0.1,1
1114,1,Return_to_owner,0,1,7.0,0
1115,1,Adoption,0,0,1.0,0
1116,1,Adoption,1,0,1.0,0
1117,1,Adoption,1,0,0.2,0
1118,1,Adoption,0,1,2.0,0
1119,1,Return_to_owner,0,1,0.3,1
1120,0,Transfer,1,0,1.0,1
1121,1,Adoption,1,1,0.2,0
1122,0,Transfer,0,1,0.3,0
1123,1,Return_to_owner,0,1,2.0,0
1124,1,Adoption,1,0,0.2,0
1125,1,Return_to_owner,0,1,4.0,0
1126,0,Transfer,1,-1,0.1,-1
1127,1,Return_to_owner,0,1,16.0,0
1128,0,Transfer,0,1,0.3,0
1129,1,Euthanasia,1,0,0.1,1
1130,0,Adoption,0,0,0.2,0
1131,0,Euthanasia,0,0,2.0,1
1132,1,Transfer,0,1,6.0,1
1133,1,Adoption,0,0,11.0,0
1134,0,Transfer,1,1,0.5,0
1135,1,Adoption,0,1,2.0,0
1136,1,Return_to_owner,0,1,9.0,0
1137,0,Transfer,1,0,2.0,1
1138,1,Adoption,0,1,3.0,0
1139,1,Adoption,0,0,2.0,0
1140,0,Transfer,1,1,0.0,1
1141,1,Return_to_owner,0,0,2.0,0
1142,1,Adoption,0,0,3.0,0
1143,1,Adoption,1,1,0.2,0
1144,1,Adoption,1,0,1.0,0
1145,1,Adoption,0,1,2.0,0
1146,1,Return_to_owner,0,1,3.0,0
1147,1,Adoption,0,1,3.0,0
1148,0,Transfer,1,0,0.0,1
1149,1,Adoption,0,1,2.0,0
1150,0,Transfer,1,1,0.1,1
1151,0,Return_to_owner,0,0,0.2,0
1152,1,Died,1,1,0.0,1
1153,1,Adoption,1,0,1.0,0
1154,0,Adoption,1,0,0.2,0
1155,1,Transfer,1,0,6.0,0
1156,1,Adoption,1,1,1.0,0
1157,1,Return_to_owner,0,0,4.0,0
1158,1,Transfer,1,1,0.2,1
1159,1,Adoption,0,1,0.5,0
1160,0,Adoption,1,1,0.2,0
1161,1,Return_to_owner,0,1,2.0,0
1162,1,Return_to_owner,0,0,2.0,0
1163,1,Adoption,1,1,0.1,1
1164,1,Adoption,0,0,2.0,0
1165,1,Adoption,0,0,0.3,0
1166,1,Adoption,0,1,3.0,0
1167,1,Adoption,0,0,6.0,0
1168,1,Transfer,1,0,0.2,1
1169,1,Adoption,0,1,2.0,0
1170,1,Euthanasia,0,1,1.0,0
1171,0,Transfer,1,1,3.0,1
1172,1,Transfer,0,1,1.0,0
1173,1,Adoption,0,0,1.0,0
1174,1,Return_to_owner,0,1,2.0,0
1175,1,Adoption,0,0,2.0,0
1176,1,Adoption,0,1,0.3,0
1177,1,Adoption,0,1,2.0,0
1178,1,Adoption,0,1,0.8,0
1179,1,Adoption,1,0,0.2,0
1180,1,Adoption,0,0,0.2,0
1181,1,Adoption,0,1,0.7,0
1182,1,Return_to_owner,1,1,3.0,0
1183,0,Transfer,1,0,0.1,1
1184,1,Transfer,0,0,11.0,0
1185,0,Transfer,0,0,2.0,0
1186,1,Transfer,0,0,2.0,0
1187,1,Adoption,1,1,0.3,0
1188,0,Transfer,0,0,0.8,0
1189,1,Adoption,0,0,3.0,0
1190,0,Transfer,1,0,0.5,1
1191,1,Transfer,0,0,1.0,1
1192,0,Transfer,1,1,0.1,1
1193,1,Return_to_owner,0,0,7.0,0
1194,0,Euthanasia,1,0,2.0,1
1195,1,Adoption,0,0,0.9,0
1196,1,Adoption,0,1,2.0,0
1197,0,Adoption,1,0,1.0,0
1198,1,Adoption,0,0,1.0,0
1199,0,Adoption,0,0,2.0,0
1200,1,Adoption,0,1,4.0,0
1201,1,Return_to_owner,0,0,2.0,1
1202,0,Adoption,1,1,0.1,0
1203,0,Transfer,1,0,0.0,1
1204,1,Adoption,1,0,0.2,0
1205,1,Return_to_owner,1,1,10.0,0
1206,1,Return_to_owner,0,0,3.0,0
1207,0,Transfer,1,1,0.3,1
1208,1,Transfer,1,0,0.1,1
1209,0,Euthanasia,1,0,0.2,1
1210,1,Return_to_owner,0,0,2.0,1
1211,0,Adoption,0,0,0.2,0
1212,1,Transfer,0,0,3.0,0
1213,1,Transfer,1,1,0.2,0
1214,1,Adoption,0,0,0.4,0
1215,1,Adoption,1,1,5.0,0
1216,0,Return_to_owner,0,1,4.0,0
1217,1,Return_to_owner,1,1,7.0,0
1218,0,Euthanasia,1,1,9.0,1
1219,0,Transfer,1,1,0.5,1
1220,1,Adoption,1,0,1.0,0
1221,0,Transfer,0,0,2.0,0
1222,1,Adoption,1,0,0.5,0
1223,1,Transfer,1,0,0.1,1
1224,0,Adoption,0,0,2.0,0
1225,1,Adoption,1,1,0.2,0
1226,0,Transfer,1,0,0.8,0
1227,0,Return_to_owner,0,0,0.0,1
1228,0,Euthanasia,1,1,2.0,1
1229,1,Adoption,0,1,4.0,0
1230,1,Adoption,1,0,7.0,0
1231,1,Transfer,1,1,7.0,0
1232,1,Adoption,1,1,0.2,0
1233,1,Adoption,0,1,0.2,0
1234,0,Transfer,1,0,0.1,1
1235,1,Return_to_owner,0,0,4.0,0
1236,0,Transfer,1,-1,0.0,-1
1237,1,Adoption,0,0,0.2,0
1238,0,Transfer,1,0,0.0,1
1239,1,Adoption,0,0,2.0,0
1240,1,Adoption,0,1,1.0,0
1241,1,Transfer,0,0,0.2,1
1242,1,Adoption,0,1,2.0,0
1243,1,Adoption,0,1,4.0,0
1244,1,Return_to_owner,0,0,3.0,0
1245,1,Return_to_owner,0,0,8.0,1
1246,1,Return_to_owner,0,0,2.0,0
1247,1,Return_to_owner,0,0,7.0,0
1248,1,Adoption,0,0,2.0,0
1249,1,Return_to_owner,0,0,0.7,0
1250,0,Transfer,1,1,1.0,0
1251,1,Return_to_owner,0,0,13.0,0
1252,0,Transfer,1,0,0.1,1
1253,1,Adoption,1,0,6.0,0
1254,1,Adoption,1,1,0.2,0
1255,1,Transfer,0,1,2.0,0
1256,1,Return_to_owner,0,1,5.0,0
1257,1,Adoption,0,0,2.0,0
1258,1,Euthanasia,0,0,1.0,0
1259,1,Adoption,1,1,8.0,0
1260,1,Adoption,0,0,3.0,0
1261,1,Return_to_owner,0,0,1.0,1
1262,1,Return_to_owner,1,1,7.0,1
1263,0,Transfer,0,1,0.2,0
1264,1,Transfer,0,1,2.0,1
1265,0,Transfer,1,0,2.0,1
1266,1,Euthanasia,0,0,3.0,0
1267,1,Adoption,1,1,0.3,0
1268,1,Transfer,1,1,5.0,0
1269,1,Transfer,0,0,0.8,0
1270,1,Adoption,0,1,2.0,0
1271,1,Adoption,1,0,4.0,0
1272,0,Transfer,1,1,0.0,1
1273,1,Return_to_owner,0,1,1.0,0
1274,1,Return_to_owner,0,0,4.0,0
1275,1,Transfer,0,0,0.5,1
1276,0,Transfer,1,-1,0.1,-1
1277,1,Adoption,0,0,3.0,0
1278,1,Transfer,1,0,1.0,0
1279,1,Transfer,0,0,0.9,0
1280,1,Adoption,1,0,7.0,0
1281,1,Transfer,1,0,2.0,1
1282,0,Transfer,1,1,0.2,1
1283,1,Adoption,1,1,7.0,0
1284,0,Euthanasia,1,0,0.1,1
1285,0,Transfer,0,1,0.6,1
1286,0,Transfer,1,0,0.0,1
1287,1,Transfer,0,1,1.0,1
1288,1,Return_to_owner,0,0,2.0,0
1289,1,Adoption,0,0,2.0,0
1290,0,Transfer,1,0,1.0,1
1291,1,Adoption,1,0,0.2,0
1292,1,Adoption,0,0,1.0,0
1293,1,Adoption,1,1,0.5,0
1294,0,Adoption,1,0,0.2,0
1295,0,Transfer,0,1,1.0,0
1296,1,Adoption,0,1,2.0,0
1297,0,Transfer,1,0,1.0,0
1298,1,Transfer,0,1,4.0,0
1299,1,Adoption,1,0,0.2,0
1300,0,Euthanasia,0,1,5.0,1
1301,1,Return_to_owner,0,1,14.0,0
1302,1,Return_to_owner,0,1,2.0,0
1303,1,Transfer,1,0,0.6,0
1304,1,Euthanasia,0,1,1.0,0
1305,0,Transfer,0,0,0.3,1
1306,1,Return_to_owner,0,1,2.0,0
1307,0,Transfer,1,1,0.2,1
1308,1,Adoption,0,1,0.8,0
1309,0,Transfer,1,0,0.2,1
1310,1,Adoption,1,1,3.0,0
1311,1,Adoption,0,0,0.1,0
1312,1,Return_to_owner,0,0,3.0,0
1313,0,Return_to_owner,0,1,1.0,1
1314,1,Return_to_owner,0,0,6.0,1
1315,1,Transfer,1,1,0.2,1
1316,1,Transfer,0,0,12.0,0
1317,1,Transfer,1,0,0.1,1
1318,1,Transfer,1,1,8.0,0
1319,0,Transfer,1,0,1.0,1
1320,1,Adoption,1,1,1.0,0
1321,1,Transfer,1,0,0.1,1
1322,1,Return_to_owner,1,1,4.0,0
1323,1,Adoption,0,1,0.1,0
1324,0,Transfer,1,1,0.1,1
1325,0,Transfer,0,0,0.2,1
1326,0,Transfer,1,0,0.0,1
1327,0,Euthanasia,1,0,0.5,1
1328,1,Euthanasia,0,1,2.0,1
1329,1,Return_to_owner,0,1,2.0,1
1330,1,Adoption,0,1,6.0,0
1331,0,Transfer,0,0,0.1,1
1332,1,Return_to_owner,0,1,14.0,0
1333,0,Transfer,0,0,0.4,0
1334,1,Adoption,1,0,0.2,0
1335,0,Transfer,0,1,0.1,1
1336,1,Transfer,0,1,0.5,0
1337,1,Adoption,1,1,3.0,0
1338,1,Adoption,0,0,1.0,0
1339,0,Transfer,1,0,1.0,1
1340,1,Transfer,0,1,3.0,0
1341,0,Transfer,1,0,0.1,1
1342,0,Transfer,0,1,0.2,0
1343,1,Adoption,1,0,6.0,0
1344,1,Adoption,0,0,5.0,0
1345,1,Adoption,1,1,9.0,0
1346,1,Return_to_owner,0,0,2.0,1
1347,1,Return_to_owner,0,1,10.0,0
1348,1,Adoption,0,1,0.1,1
1349,1,Adoption,1,0,0.2,1
1350,1,Adoption,0,1,3.0,0
1351,1,Transfer,0,0,0.5,0
1352,1,Adoption,1,1,0.3,0
1353,1,Adoption,1,0,0.3,0
1354,0,Adoption,0,1,1.0,0
1355,1,Euthanasia,0,1,13.0,0
1356,1,Adoption,0,1,2.0,0
1357,1,Adoption,0,0,0.2,0
1358,1,Adoption,0,1,0.2,0
1359,1,Adoption,0,1,0.7,0
1360,1,Euthanasia,0,1,2.0,0
1361,1,Adoption,0,0,0.5,0
1362,1,Return_to_owner,0,1,8.0,0
1363,1,Adoption,0,0,0.7,0
1364,0,Transfer,0,0,1.0,0
1365,0,Transfer,1,1,0.0,1
1366,0,Transfer,0,-1,0.0,-1
1367,1,Return_to_owner,0,1,1.0,0
1368,1,Adoption,0,0,2.0,0
1369,1,Adoption,1,1,0.3,0
1370,1,Adoption,0,1,2.0,0
1371,0,Transfer,1,1,0.3,1
1372,1,Adoption,0,0,2.0,0
1373,0,Adoption,1,0,0.2,0
1374,1,Return_to_owner,0,1,3.0,0
1375,1,Adoption,1,1,0.2,0
1376,1,Return_to_owner,0,1,1.0,1
1377,1,Transfer,0,0,10.0,1
1378,1,Died,1,0,0.1,1
1379,0,Transfer,0,0,6.0,0
1380,1,Adoption,1,0,3.0,0
1381,1,Transfer,0,0,2.0,0
1382,1,Transfer,1,1,2.0,1
1383,1,Adoption,0,0,4.0,0
1384,1,Return_to_owner,0,0,11.0,0
1385,1,Return_to_owner,0,0,3.0,0
1386,1,Adoption,0,1,0.3,0
1387,1,Adoption,0,0,0.5,0
1388,0,Transfer,1,-1,2.0,-1
1389,1,Transfer,0,1,4.0,0
1390,1,Return_to_owner,0,1,2.0,1
